Date,Country,Region,City,New Cases,Total Cases,New Deaths,Total Deaths,New Recoveries,Total Recoveries,Active Cases,New Tests,Total Tests,New Vaccinations,Total Vaccinations,Age Group,Gender,Hospitalizations,ICU Admissions,Case Fatality Rate (%),Test Positivity Rate (%),Vaccination Rate (%),Latitude,Longitude,Variant Prevalence,Population
2025-07-02,India,Karnataka,Bengaluru,705,341684,19,34088,1392,268480,39116,2409,2396082,4198,25879072,60–69,Other,207,108,9.98,29.27,2587.91,12.97,77.59,Delta,44306596
2025-07-02,India,Karnataka,Bengaluru,1194,355697,23,39458,320,247193,69046,11398,4429134,3716,16847421,70+,Male,613,199,11.09,10.48,1684.74,12.97,77.59,Delta,88622132
2025-07-02,India,Karnataka,Bengaluru,1760,226087,1,6806,498,218183,1098,712,5772552,1596,20938152,70+,Female,34,71,3.01,247.19,2093.82,12.97,77.59,Omicron,29282079
2025-07-02,India,Karnataka,Bengaluru,1809,166106,40,14771,1483,166496,-15161,1786,1853468,2251,43844169,70+,Other,755,91,8.89,101.29,4384.42,12.97,77.59,Omicron,12963027
2025-07-02,USA,California,Los Angeles,574,380882,34,39938,63,178657,162287,11689,4287165,23,4848950,0–9,Male,197,62,10.49,4.91,484.9,34.05,-118.25,Delta,53433341
2025-07-02,USA,California,Los Angeles,845,454185,18,6606,953,210139,237440,12908,5857961,1004,6463062,0–9,Female,535,187,1.45,6.55,646.31,34.05,-118.25,BA.2.86,57155519
2025-07-02,USA,California,Los Angeles,55,467945,12,14824,1658,344400,108721,9014,9226479,4333,46628779,0–9,Other,11,113,3.17,0.61,4662.88,34.05,-118.25,XBB.1.5,45965096
2025-07-02,USA,California,Los Angeles,1645,369508,14,49534,1794,279647,40327,6520,942599,4893,26772205,10–19,Male,495,191,13.41,25.23,2677.22,34.05,-118.25,EG.5,15816137
2025-07-02,USA,California,Los Angeles,563,220358,17,12196,880,374493,-166331,12924,8134368,1863,42843069,10–19,Female,866,68,5.53,4.36,4284.31,34.05,-118.25,EG.5,17360379
2025-07-02,USA,California,Los Angeles,1410,49330,44,4066,1216,206591,-161327,19369,1325493,375,6489693,10–19,Other,769,137,8.24,7.28,648.97,34.05,-118.25,Delta,2413788
2025-07-02,USA,California,Los Angeles,291,116574,34,47126,914,325583,-256135,14018,959908,569,42325437,20–29,Male,96,96,40.43,2.08,4232.54,34.05,-118.25,Delta,14319213
2025-07-02,USA,California,Los Angeles,1841,487607,8,2616,288,276214,208777,10549,4870082,1617,26270223,20–29,Female,452,136,0.54,17.45,2627.02,34.05,-118.25,XBB.1.5,62119579
2025-07-02,USA,California,Los Angeles,1656,394024,28,43637,1416,321049,29338,10543,7927472,1854,42268137,20–29,Other,962,194,11.07,15.71,4226.81,34.05,-118.25,BA.2.86,39122357
2025-07-02,USA,California,Los Angeles,1983,446135,4,14220,239,221145,210770,2133,9305740,4029,32477698,30–39,Male,697,127,3.19,92.97,3247.77,34.05,-118.25,Delta,62508520
2025-07-02,USA,California,Los Angeles,1578,242504,37,43225,1377,182258,17021,19584,6100034,725,7366152,30–39,Female,528,107,17.82,8.06,736.62,34.05,-118.25,EG.5,15098414
2025-07-02,USA,California,Los Angeles,69,348617,12,45208,57,169767,133642,1640,4257144,2076,652367,30–39,Other,785,168,12.97,4.21,65.24,34.05,-118.25,XBB.1.5,21157131
2025-07-02,USA,California,Los Angeles,1231,292721,5,13537,1345,100437,178747,794,6468037,2549,43825150,40–49,Male,729,194,4.62,155.04,4382.52,34.05,-118.25,XBB.1.5,5125665
2025-07-02,USA,California,Los Angeles,1229,57841,7,4725,167,203015,-149899,9293,4108734,3412,41647827,40–49,Female,647,33,8.17,13.23,4164.78,34.05,-118.25,XBB.1.5,70686141
2025-07-02,USA,California,Los Angeles,1988,451500,22,38869,1604,106941,305690,17765,7972571,4209,4604930,40–49,Other,660,27,8.61,11.19,460.49,34.05,-118.25,BA.2.86,25807494
2025-07-02,USA,California,Los Angeles,725,434253,28,2102,1373,93656,338495,6475,3155461,3433,6201617,50–59,Male,813,38,0.48,11.2,620.16,34.05,-118.25,EG.5,17929902
2025-07-02,USA,California,Los Angeles,1462,314230,38,40827,954,38548,234855,6228,5791718,869,3732925,50–59,Female,892,73,12.99,23.47,373.29,34.05,-118.25,Delta,39570336
2025-07-02,USA,California,Los Angeles,887,89178,23,37248,98,19861,32069,14249,2175743,1683,35969048,50–59,Other,987,59,41.77,6.22,3596.9,34.05,-118.25,Omicron,40748357
2025-07-02,USA,California,Los Angeles,1505,77844,19,11206,429,129935,-63297,7929,7088447,104,12651068,60–69,Male,119,59,14.4,18.98,1265.11,34.05,-118.25,XBB.1.5,85146686
2025-07-02,USA,California,Los Angeles,785,246297,11,28227,440,277507,-59437,18709,7156143,771,1441819,60–69,Female,664,52,11.46,4.2,144.18,34.05,-118.25,Delta,4352965
2025-07-02,USA,California,Los Angeles,222,56517,4,43000,554,358234,-344717,18557,4474071,2842,40860663,60–69,Other,19,102,76.08,1.2,4086.07,34.05,-118.25,Delta,52262065
2025-07-02,USA,California,Los Angeles,1527,177313,36,6820,1858,120076,50417,7488,8319716,4351,5619451,70+,Male,450,177,3.85,20.39,561.95,34.05,-118.25,EG.5,34450285
2025-07-02,USA,California,Los Angeles,777,462880,11,24387,1874,22619,415874,18325,9134782,18,14452224,70+,Female,241,81,5.27,4.24,1445.22,34.05,-118.25,Omicron,14096932
2025-07-02,USA,California,Los Angeles,1528,318215,5,20120,1762,274134,23961,11281,8732951,651,631381,70+,Other,590,177,6.32,13.54,63.14,34.05,-118.25,EG.5,71061416
2025-07-02,Brazil,Sao Paulo,Sao Paulo,717,100869,47,32342,1417,291760,-223233,3050,4567489,694,24638258,0–9,Male,150,186,32.06,23.51,2463.83,-23.55,-46.63,XBB.1.5,27313306
2025-07-02,Brazil,Sao Paulo,Sao Paulo,1327,370288,26,21117,368,354761,-5590,18738,2103509,3456,46895988,0–9,Female,196,172,5.7,7.08,4689.6,-23.55,-46.63,BA.2.86,78181803
2025-07-02,Brazil,Sao Paulo,Sao Paulo,157,404723,23,8365,216,58426,337932,9138,6523136,3002,21395442,0–9,Other,108,189,2.07,1.72,2139.54,-23.55,-46.63,Omicron,93840050
2025-07-02,Brazil,Sao Paulo,Sao Paulo,1997,228637,30,15930,1003,295846,-83139,11195,7432301,4724,20612723,10–19,Male,408,183,6.97,17.84,2061.27,-23.55,-46.63,XBB.1.5,61837764
2025-07-02,Brazil,Sao Paulo,Sao Paulo,887,321143,10,31540,1192,355110,-65507,7884,6770587,270,44350161,10–19,Female,711,146,9.82,11.25,4435.02,-23.55,-46.63,Omicron,21693286
2025-07-02,Brazil,Sao Paulo,Sao Paulo,768,48637,47,26300,1884,120993,-98656,5489,6381351,441,28711559,10–19,Other,273,118,54.07,13.99,2871.16,-23.55,-46.63,EG.5,34810210
2025-07-02,Brazil,Sao Paulo,Sao Paulo,1870,277605,47,42872,811,155542,79191,3460,2737324,2316,11902507,20–29,Male,426,72,15.44,54.05,1190.25,-23.55,-46.63,Delta,50792398
2025-07-02,Brazil,Sao Paulo,Sao Paulo,1670,123086,9,34150,70,209193,-120257,2955,9926810,4469,37422837,20–29,Female,488,145,27.74,56.51,3742.28,-23.55,-46.63,Omicron,95327747
2025-07-02,Brazil,Sao Paulo,Sao Paulo,1226,160573,33,48025,299,250436,-137888,5536,6629658,2810,3890049,20–29,Other,613,70,29.91,22.15,389.0,-23.55,-46.63,EG.5,26479713
2025-07-02,Brazil,Sao Paulo,Sao Paulo,254,493344,41,6383,1115,185797,301164,16192,9220636,3059,4105670,30–39,Male,799,177,1.29,1.57,410.57,-23.55,-46.63,BA.2.86,4467449
2025-07-02,Brazil,Sao Paulo,Sao Paulo,556,404293,26,41063,1631,337167,26063,17198,968116,335,45964642,30–39,Female,332,187,10.16,3.23,4596.46,-23.55,-46.63,Delta,90985685
2025-07-02,Brazil,Sao Paulo,Sao Paulo,91,485240,26,12349,494,44968,427923,8399,2917578,3489,18768427,30–39,Other,451,16,2.54,1.08,1876.84,-23.55,-46.63,XBB.1.5,57264243
2025-07-02,Brazil,Sao Paulo,Sao Paulo,222,450278,8,37282,772,15573,397423,6588,4236980,3866,32166151,40–49,Male,538,109,8.28,3.37,3216.62,-23.55,-46.63,EG.5,60308689
2025-07-02,Brazil,Sao Paulo,Sao Paulo,233,347408,35,34818,441,12631,299959,10889,2478719,2462,7528832,40–49,Female,395,88,10.02,2.14,752.88,-23.55,-46.63,XBB.1.5,15954267
2025-07-02,Brazil,Sao Paulo,Sao Paulo,690,430223,17,35871,1373,165258,229094,3600,6958782,3907,31502958,40–49,Other,776,74,8.34,19.17,3150.3,-23.55,-46.63,Omicron,55644966
2025-07-02,Brazil,Sao Paulo,Sao Paulo,766,145945,8,41414,1441,258462,-153931,12338,826386,2969,5792716,50–59,Male,834,162,28.38,6.21,579.27,-23.55,-46.63,EG.5,44757790
2025-07-02,Brazil,Sao Paulo,Sao Paulo,1235,397424,1,11921,42,122415,263088,18290,8349376,906,14837713,50–59,Female,449,171,3.0,6.75,1483.77,-23.55,-46.63,Delta,86088772
2025-07-02,Brazil,Sao Paulo,Sao Paulo,1050,461592,47,7507,1109,287897,166188,18522,141323,1962,38875782,50–59,Other,395,7,1.63,5.67,3887.58,-23.55,-46.63,Omicron,68717980
2025-07-02,Brazil,Sao Paulo,Sao Paulo,145,467238,24,1017,1095,108463,357758,13973,7783638,1997,158156,60–69,Male,949,173,0.22,1.04,15.82,-23.55,-46.63,XBB.1.5,30535845
2025-07-02,Brazil,Sao Paulo,Sao Paulo,359,146714,25,1410,621,181695,-36391,16315,1179153,912,40069737,60–69,Female,829,155,0.96,2.2,4006.97,-23.55,-46.63,Omicron,15672330
2025-07-02,Brazil,Sao Paulo,Sao Paulo,905,100334,10,30292,1358,109420,-39378,2025,7004308,1325,13858252,60–69,Other,493,26,30.19,44.69,1385.83,-23.55,-46.63,EG.5,55726556
2025-07-02,Brazil,Sao Paulo,Sao Paulo,1832,328607,35,33738,814,279529,15340,12639,1114056,4885,5139178,70+,Male,567,163,10.27,14.49,513.92,-23.55,-46.63,BA.2.86,3486451
2025-07-02,Brazil,Sao Paulo,Sao Paulo,347,218936,15,35270,267,170766,12900,15198,3178410,1557,5604419,70+,Female,105,177,16.11,2.28,560.44,-23.55,-46.63,Omicron,99033849
2025-07-02,Brazil,Sao Paulo,Sao Paulo,1165,157841,46,37465,901,90152,30224,12885,1812139,2133,18205832,70+,Other,767,34,23.74,9.04,1820.58,-23.55,-46.63,Delta,55841342
2025-07-02,UK,England,London,481,457911,2,27999,354,297864,132048,12960,4061798,4997,48389605,0–9,Male,705,13,6.11,3.71,4838.96,51.51,-0.13,Delta,19786461
2025-07-02,UK,England,London,1317,236745,19,18568,564,172230,45947,14699,7776664,1836,28212388,0–9,Female,463,100,7.84,8.96,2821.24,51.51,-0.13,BA.2.86,29160331
2025-07-02,UK,England,London,1770,187364,36,34135,964,24345,128884,9263,6046050,2415,10722860,0–9,Other,448,92,18.22,19.11,1072.29,51.51,-0.13,BA.2.86,16043968
2025-07-02,UK,England,London,1825,230909,39,25691,1017,272306,-67088,3637,3459176,4895,25232235,10–19,Male,701,86,11.13,50.18,2523.22,51.51,-0.13,BA.2.86,44682256
2025-07-02,UK,England,London,1086,369303,13,39879,1710,280690,48734,14878,1078889,4637,4592609,10–19,Female,195,199,10.8,7.3,459.26,51.51,-0.13,Omicron,36510700
2025-07-02,UK,England,London,1756,123796,36,33831,657,240471,-150506,11152,9202322,2424,47243010,10–19,Other,416,181,27.33,15.75,4724.3,51.51,-0.13,Delta,71664587
2025-07-02,UK,England,London,548,444880,17,15487,107,341440,87953,8272,6676750,523,15677970,20–29,Male,473,24,3.48,6.62,1567.8,51.51,-0.13,Delta,83595668
2025-07-02,UK,England,London,775,446152,43,26630,1499,16104,403418,3688,6400410,2017,5488038,20–29,Female,183,50,5.97,21.01,548.8,51.51,-0.13,XBB.1.5,76015342
2025-07-02,UK,England,London,828,324185,18,25805,1698,346743,-48363,7154,2020475,2756,47829333,20–29,Other,49,30,7.96,11.57,4782.93,51.51,-0.13,EG.5,52224111
2025-07-02,UK,England,London,250,151332,41,45915,1526,394952,-289535,7057,5722523,834,22024885,30–39,Male,768,75,30.34,3.54,2202.49,51.51,-0.13,Delta,55832556
2025-07-02,UK,England,London,507,84427,31,26952,1218,266943,-209468,11257,5555606,3119,39127125,30–39,Female,993,187,31.92,4.5,3912.71,51.51,-0.13,EG.5,65733071
2025-07-02,UK,England,London,1534,260531,1,22009,1540,216881,21641,6072,9274484,4978,32296310,30–39,Other,868,171,8.45,25.26,3229.63,51.51,-0.13,Delta,20486702
2025-07-02,UK,England,London,1046,162912,31,30603,1324,280102,-147793,2283,9666455,2153,14152273,40–49,Male,371,192,18.78,45.82,1415.23,51.51,-0.13,XBB.1.5,61611184
2025-07-02,UK,England,London,834,205449,11,44990,485,180307,-19848,4106,4592988,2251,23587584,40–49,Female,726,71,21.9,20.31,2358.76,51.51,-0.13,EG.5,5897814
2025-07-02,UK,England,London,961,66580,26,16351,1342,136378,-86149,10987,4623883,1550,20953050,40–49,Other,761,63,24.56,8.75,2095.31,51.51,-0.13,EG.5,16223630
2025-07-02,UK,England,London,1831,204843,29,12800,1358,129545,62498,10725,6630555,2507,34357937,50–59,Male,327,13,6.25,17.07,3435.79,51.51,-0.13,BA.2.86,86543673
2025-07-02,UK,England,London,1657,463912,49,9784,1343,129755,324373,9096,7169983,1038,19007938,50–59,Female,907,140,2.11,18.22,1900.79,51.51,-0.13,Omicron,86393084
2025-07-02,UK,England,London,800,157898,31,6150,1603,388244,-236496,4973,4423511,1825,30410314,50–59,Other,958,102,3.89,16.09,3041.03,51.51,-0.13,BA.2.86,1579820
2025-07-02,UK,England,London,175,495367,2,40051,1155,69034,386282,6147,2202968,706,18810494,60–69,Male,582,196,8.09,2.85,1881.05,51.51,-0.13,EG.5,27230583
2025-07-02,UK,England,London,369,481261,11,44945,1439,278698,157618,6949,8187441,718,27025849,60–69,Female,609,19,9.34,5.31,2702.58,51.51,-0.13,EG.5,99923975
2025-07-02,UK,England,London,1290,449903,37,35381,804,336297,78225,3942,9508155,3902,15878128,60–69,Other,954,29,7.86,32.72,1587.81,51.51,-0.13,EG.5,32481645
2025-07-02,UK,England,London,1587,436875,47,4100,1531,143359,289416,9261,2084025,364,34288930,70+,Male,334,8,0.94,17.14,3428.89,51.51,-0.13,BA.2.86,11280141
2025-07-02,UK,England,London,1384,332055,15,35331,334,20600,276124,6024,6874262,611,44763715,70+,Female,517,195,10.64,22.97,4476.37,51.51,-0.13,XBB.1.5,42419131
2025-07-02,UK,England,London,1377,84218,33,31867,1680,174974,-122623,18859,5022618,1625,2760471,70+,Other,609,89,37.84,7.3,276.05,51.51,-0.13,XBB.1.5,52656195
2025-07-02,South Africa,Gauteng,Johannesburg,843,342819,49,17596,1873,362409,-37186,7353,2200331,4919,45404808,0–9,Male,693,59,5.13,11.46,4540.48,-26.2,28.03,EG.5,25042322
2025-07-02,South Africa,Gauteng,Johannesburg,855,238499,22,11572,1064,347993,-121066,17294,6517016,1413,2565820,0–9,Female,178,185,4.85,4.94,256.58,-26.2,28.03,Omicron,28656907
2025-07-02,South Africa,Gauteng,Johannesburg,1727,93378,27,40584,1714,201591,-148797,19985,4284447,225,21870356,0–9,Other,278,102,43.46,8.64,2187.04,-26.2,28.03,BA.2.86,31608064
2025-07-02,South Africa,Gauteng,Johannesburg,1663,401198,19,9493,1671,395767,-4062,888,9937761,4614,11567960,10–19,Male,271,51,2.37,187.27,1156.8,-26.2,28.03,XBB.1.5,75831825
2025-07-02,South Africa,Gauteng,Johannesburg,721,227499,41,32664,1347,368555,-173720,15572,1196211,1830,1097024,10–19,Female,898,44,14.36,4.63,109.7,-26.2,28.03,Omicron,38472457
2025-07-02,South Africa,Gauteng,Johannesburg,880,301531,20,34320,1167,15630,251581,7175,5502957,3130,18586653,10–19,Other,497,175,11.38,12.26,1858.67,-26.2,28.03,BA.2.86,71972170
2025-07-02,South Africa,Gauteng,Johannesburg,525,408551,35,25906,929,114046,268599,13718,7948090,371,24832430,20–29,Male,146,174,6.34,3.83,2483.24,-26.2,28.03,BA.2.86,60438136
2025-07-02,South Africa,Gauteng,Johannesburg,862,486472,18,11483,1154,128585,346404,12543,2594419,4944,16078271,20–29,Female,673,174,2.36,6.87,1607.83,-26.2,28.03,Omicron,79220035
2025-07-02,South Africa,Gauteng,Johannesburg,795,249456,14,20253,1405,123728,105475,6275,6765107,1256,45176802,20–29,Other,532,54,8.12,12.67,4517.68,-26.2,28.03,XBB.1.5,73985861
2025-07-02,South Africa,Gauteng,Johannesburg,617,278016,4,3536,66,119671,154809,9145,3180305,1319,48507467,30–39,Male,493,65,1.27,6.75,4850.75,-26.2,28.03,Delta,41760046
2025-07-02,South Africa,Gauteng,Johannesburg,367,310629,15,19477,941,324447,-33295,10403,1072454,2277,38543914,30–39,Female,637,198,6.27,3.53,3854.39,-26.2,28.03,XBB.1.5,44145670
2025-07-02,South Africa,Gauteng,Johannesburg,826,372072,26,7947,583,207232,156893,5355,259056,1266,40378714,30–39,Other,24,66,2.14,15.42,4037.87,-26.2,28.03,Omicron,75411480
2025-07-02,South Africa,Gauteng,Johannesburg,1623,459170,14,2741,1463,225386,231043,17561,5658691,2482,24370679,40–49,Male,550,190,0.6,9.24,2437.07,-26.2,28.03,Omicron,16423490
2025-07-02,South Africa,Gauteng,Johannesburg,540,40604,48,20032,1539,21494,-922,952,4063740,1437,16869739,40–49,Female,33,182,49.34,56.72,1686.97,-26.2,28.03,EG.5,13385851
2025-07-02,South Africa,Gauteng,Johannesburg,828,116484,10,43851,87,53445,19188,11533,2475924,1662,12029587,40–49,Other,320,87,37.65,7.18,1202.96,-26.2,28.03,EG.5,22175202
2025-07-02,South Africa,Gauteng,Johannesburg,1959,218051,27,31910,298,378311,-192170,12232,8495132,1985,15886775,50–59,Male,459,141,14.63,16.02,1588.68,-26.2,28.03,BA.2.86,7490282
2025-07-02,South Africa,Gauteng,Johannesburg,735,190480,1,46943,618,361222,-217685,12164,4845818,1192,14832755,50–59,Female,612,139,24.64,6.04,1483.28,-26.2,28.03,Omicron,21314552
2025-07-02,South Africa,Gauteng,Johannesburg,1162,100261,41,32743,626,85423,-17905,9642,8180166,2947,12660026,50–59,Other,81,6,32.66,12.05,1266.0,-26.2,28.03,XBB.1.5,43619196
2025-07-02,South Africa,Gauteng,Johannesburg,1055,276604,11,46478,1357,225669,4457,7795,7305948,3517,49276197,60–69,Male,23,29,16.8,13.53,4927.62,-26.2,28.03,Delta,32368573
2025-07-02,South Africa,Gauteng,Johannesburg,1096,187982,16,32518,1215,323458,-167994,5673,4175868,563,20057093,60–69,Female,212,166,17.3,19.32,2005.71,-26.2,28.03,BA.2.86,29319177
2025-07-02,South Africa,Gauteng,Johannesburg,1616,379952,43,34167,547,48533,297252,13105,9108667,2257,38240010,60–69,Other,418,178,8.99,12.33,3824.0,-26.2,28.03,Delta,81555382
2025-07-02,South Africa,Gauteng,Johannesburg,1697,157079,18,1224,1858,65383,90472,11661,2574942,4875,30409719,70+,Male,139,97,0.78,14.55,3040.97,-26.2,28.03,BA.2.86,95535923
2025-07-02,South Africa,Gauteng,Johannesburg,266,75994,20,16771,126,177234,-118011,17753,350342,1645,38895386,70+,Female,169,59,22.07,1.5,3889.54,-26.2,28.03,XBB.1.5,20086186
2025-07-02,South Africa,Gauteng,Johannesburg,1545,407150,14,9434,1738,272994,124722,17599,3078949,4716,38575557,70+,Other,699,97,2.32,8.78,3857.56,-26.2,28.03,Omicron,77770896
2025-07-03,India,Karnataka,Bengaluru,628,475087,10,21644,418,98558,354885,4308,2101110,1472,14657082,0–9,Male,888,186,4.56,14.58,1465.71,12.97,77.59,XBB.1.5,85859306
2025-07-03,India,Karnataka,Bengaluru,1767,279066,41,22221,1262,154284,102561,13712,7568017,3648,3043754,0–9,Female,778,53,7.96,12.89,304.38,12.97,77.59,EG.5,87125952
2025-07-03,India,Karnataka,Bengaluru,421,372719,17,23965,698,192782,155972,19095,2733552,1256,32352268,0–9,Other,826,129,6.43,2.2,3235.23,12.97,77.59,BA.2.86,56961255
2025-07-03,India,Karnataka,Bengaluru,120,228825,43,28957,189,137606,62262,15639,2449244,1817,14871837,10–19,Male,919,134,12.65,0.77,1487.18,12.97,77.59,Delta,88983832
2025-07-03,India,Karnataka,Bengaluru,109,250948,43,23024,47,190335,37589,18938,6556594,3172,2293450,10–19,Female,707,195,9.17,0.58,229.34,12.97,77.59,Delta,83747866
2025-07-03,India,Karnataka,Bengaluru,1866,287299,47,48810,1736,145622,92867,4779,4048070,4365,45873391,10–19,Other,835,146,16.99,39.05,4587.34,12.97,77.59,Delta,23956522
2025-07-03,India,Karnataka,Bengaluru,148,411462,37,8127,1370,242695,160640,18321,6254124,4794,36262512,20–29,Male,967,159,1.98,0.81,3626.25,12.97,77.59,BA.2.86,76429536
2025-07-03,India,Karnataka,Bengaluru,255,296754,33,33684,1147,303224,-40154,9631,790765,4246,43104851,20–29,Female,421,157,11.35,2.65,4310.49,12.97,77.59,EG.5,72206551
2025-07-03,India,Karnataka,Bengaluru,1616,355652,10,22467,1866,306538,26647,12856,4332577,846,43116319,20–29,Other,113,121,6.32,12.57,4311.63,12.97,77.59,XBB.1.5,17613829
2025-07-03,India,Karnataka,Bengaluru,542,70299,18,39607,1752,201389,-170697,19032,3766989,2525,672664,30–39,Male,582,130,56.34,2.85,67.27,12.97,77.59,Delta,2471471
2025-07-03,India,Karnataka,Bengaluru,1803,72550,39,29970,709,273464,-230884,16311,4144353,2745,37457602,30–39,Female,309,198,41.31,11.05,3745.76,12.97,77.59,Omicron,77456936
2025-07-03,India,Karnataka,Bengaluru,1893,261639,14,2087,1688,383877,-124325,11277,1532401,2870,32199528,30–39,Other,699,62,0.8,16.79,3219.95,12.97,77.59,Delta,74708620
2025-07-03,India,Karnataka,Bengaluru,962,201060,48,4122,754,396888,-199950,3659,7099828,4533,24999896,40–49,Male,743,103,2.05,26.29,2499.99,12.97,77.59,Delta,30368968
2025-07-03,India,Karnataka,Bengaluru,1803,370315,36,7139,30,32995,330181,19061,9994230,1660,24658925,40–49,Female,436,29,1.93,9.46,2465.89,12.97,77.59,EG.5,71549524
2025-07-03,India,Karnataka,Bengaluru,1025,27199,34,42383,1618,96801,-111985,12007,8371816,4261,48415731,40–49,Other,289,19,155.83,8.54,4841.57,12.97,77.59,Omicron,50903418
2025-07-03,India,Karnataka,Bengaluru,1662,40830,26,46679,1717,399399,-405248,1280,9816640,2106,24243679,50–59,Male,168,58,114.33,129.84,2424.37,12.97,77.59,Delta,49461679
2025-07-03,India,Karnataka,Bengaluru,74,159078,27,25073,190,74311,59694,9770,5198077,2698,24065419,50–59,Female,868,170,15.76,0.76,2406.54,12.97,77.59,BA.2.86,61160206
2025-07-03,India,Karnataka,Bengaluru,1362,117015,8,30700,217,323576,-237261,7884,2504319,3664,14043477,50–59,Other,653,195,26.24,17.28,1404.35,12.97,77.59,BA.2.86,8428466
2025-07-03,India,Karnataka,Bengaluru,352,315359,16,33105,689,318387,-36133,3674,321377,4474,42023841,60–69,Male,184,156,10.5,9.58,4202.38,12.97,77.59,BA.2.86,90101126
2025-07-03,India,Karnataka,Bengaluru,506,496744,17,22509,1716,6034,468201,16111,4225874,4764,22269061,60–69,Female,233,13,4.53,3.14,2226.91,12.97,77.59,XBB.1.5,63010500
2025-07-03,India,Karnataka,Bengaluru,995,344238,16,39836,1310,269060,35342,1535,6395947,4788,17574185,60–69,Other,161,12,11.57,64.82,1757.42,12.97,77.59,XBB.1.5,8737443
2025-07-03,India,Karnataka,Bengaluru,1613,138707,35,18396,862,120674,-363,6370,6769681,4550,3658638,70+,Male,559,100,13.26,25.32,365.86,12.97,77.59,Omicron,11117887
2025-07-03,India,Karnataka,Bengaluru,985,155165,28,46151,1026,68335,40679,17113,8445645,2602,8831053,70+,Female,80,6,29.74,5.76,883.11,12.97,77.59,XBB.1.5,73901222
